codice_linea;codice_fermata;denominazione;ubicazione;comune;coordinata_x;coordinata_y;latitudine;longitudine;codice_zona
99;20515;FONTANA LOUP;VIA SAN VITALE BV PRUNARO;BUDRIO;700171;930610;44,499257;11,516839;522
99;20518;CASTENASO MUNICIPIO;VIA TOSARELLI FR 7;CASTENASO;696284;931602;44,509249;11,468368;521
99;20525;TREBBO DI BUDRIO;VIA SAN VITALE SP 253 KM 13;BUDRIO;699474;930648;44,499792;11,508095;521
99;20528;TENUTA PRUNARO;VIA SAN VITALE KM 15_000;BUDRIO;701585;930560;44,498413;11,534589;522
99;20531;VILLA FONTANA;VIA ERCOLE DELLA VALLE FR 69;VILLA FONTANA;707671;930480;44,495965;11,611032;523
99;20538;BV ROSSI;VIA SAN VITALE OVEST 1961;MEDICINA;707745;929571;44,487769;11,611597;523
99;20541;MEDICINA;VIA MARCONI 13;MEDICINA;709788;928589;44,478346;11,636865;523
99;20544;PASSO PECORE;VIA SAN VITALE BV PASSO PECORE;MEDICINA;703488;930413;44,496556;11,558444;522
99;20547;FABBRICA TABACCHI;VIA SAN VITALE OVEST KM 18+670;MEDICINA;705131;930247;44,494597;11,579024;523
99;20554;CROCETTA;VIA SAN VITALE EST 4396/M;MEDICINA;714366;926900;44,46181;11,693668;525
99;20557;FANTUZZA;VIA SAN VITALE EST ANG. BV MOLINO;CASTEL GUELFO DI BOLOGNA;715961;927601;44,467638;11,713988;525
99;20560;PALAZZO IMPICCATI;VIA A ROSSI 135;VILLA FONTANA;707892;929658;44,488509;11,613478;523
99;20563;MEDICINA VIA FAVA;VIA FAVA FR VIA LUMINASI;MEDICINA;710359;928511;44,477478;11,644006;523
99;20570;FORNACE GUERRINO;VIA SAN VITALE EST 159/B;IMOLA;718859;926265;44,45475;11,749816;525
99;20573;OSTERIOLA;VIA SAN VITALE EST FR 197;IMOLA;720524;927802;44,468064;11,771373;525
99;20586;FRUGES MORINI;VIA MARTIRI DELLA LIBERTA` 50;MASSA LOMBARDA;723978;925973;44,450553;11,813955;790
99;20589;MASSA LOMBARDA STAZIONE;PIAZZA A.COSTA 10;MASSA LOMBARDA;725092;925797;44,448624;11,827863;790
99;20602;SANT`AGATA S/S. ZONA IND.;VIA SAN VITALE FR 9;SANT`AGATA SUL SANTERNO;728756;924547;44,436232;11,873303;799
99;20605;LUGO CIMITERO;VIA PROVINCIALE LUGHESE 81;LUGO;730530;923582;44,426991;11,895136;740
99;20628;LUGO AUTOSTAZIONE;AUTOSTAZIONE LUGO VIALE ORIANI;LUGO;731656;922133;44,413602;11,908618;740
99;22302;BARGELLO LOGHETTO;VIA BARGELLO 17;CASTENASO;694889;931382;44,507649;11,450751;521
99;22305;BARGELLO;VIA BARGELLO FR 8;CASTENASO;695279;931197;44,505879;11,455583;521
99;22308;FRULLO;VIA TURATI 20;CASTENASO;695816;931490;44,508369;11,462443;521
99;24506;CENTO DI BUDRIO;VIA ZENZALINO 78;CENTO;700256;932538;44,516574;11,518655;535
99;24509;BUDRIO ZONA INDUSTRIALE;VIA ZENZALINO 4;CENTO;700609;933190;44,522339;11,523345;535
99;24522;BUDRIO CENTRO COMMERCIALE;VIA EDERA LATO COOP;BUDRIO;700844;935273;44,541008;11,52711;535
99;24525;BUDRIO PRETURA;VIA MARTIRI ANTIFASCISTI FR 3;BUDRIO;701572;935044;44,538745;11,536175;535
99;24532;BUDRIO CIMITERO;VIA OLMO LATO CIMITERO;BUDRIO;702847;934340;44,532055;11,551932;535
99;24535;GUARDATA SCUOLE;VIA OLMO FR 52;BUDRIO;704261;933331;44,522581;11,569311;535
99;24702;GUARDATA OLMO SAN SALVATO;VIA DELL`OLMO (SP 3) 56;BUDRIO;704637;933069;44,520118;11,573934;535
99;24705;GAIANA VIA OLMO;VIA OLMO PONTE GAIANA;MEDICINA;706728;931556;44,505913;11,599613;523
99;28509;POGGIO PICCOLO BIVIO;VIA SAN CARLO 7;CASTEL GUELFO DI BOLOGNA;707683;924301;44,440391;11,608705;524
99;28512;CARTARA;VIA SAN CARLO FR 2117;CASTEL GUELFO DI BOLOGNA;708674;926750;44,46213;11,622131;523
99;211032;BUDRIO PALASPORT;VIA PARTENGO 15/E;BUDRIO;701164;935245;44,540667;11,531123;535
99;299638;BIVIO FORNACE;VIA MEDESANO FR.COLOMBARA;MEDICINA;713771;926369;44,457211;11,685977;525
99;299641;PALAZZA;VIA MEDESANO 1551;CASTEL GUELFO DI BOLOGNA;713264;925872;44,452892;11,679407;525
99;299648;CASETTI VILLAGGIO;VIA STRADONE KM 7_850;CASTEL GUELFO DI BOLOGNA;712710;923695;44,433478;11,671558;525
99;299683;POGGIO FORNACE;VIA FORNACE FR 18;CASTEL GUELFO DI BOLOGNA;707925;924051;44,438073;11,611642;524
99;299693;POGGIO ZONA INDUSTRIALE;VIA DELLA FORNACE FR 30;CASTEL GUELFO DI BOLOGNA;708298;923917;44,436761;11,616271;524
990;4004;PIAZZA DELL`UNITA`;VIA MATTEOTTI 36/A;BOLOGNA;686639;931465;44,51058;11,34708;500
990;40513;CASTEL MAGGIORE;VIA GRAMSCI 117;CASTEL MAGGIORE;687708;938553;44,574058;11,363097;541
A;108;PIAZZA MAGGIORE;PIAZZA MAGGIORE 3;BOLOGNA;686426;929583;44,493706;11,343724;500
A;404;VIII AGOSTO;VIA INDIPENDENZA 56/B;BOLOGNA;686433;930312;44,500261;11,344074;500
A;410;AUTOSTAZIONE;PIAZZA XX SETTEMBRE FR 6 (PENSILINA N);BOLOGNA;686510;930755;44,504226;11,345202;500
A;413;AUTOSTAZIONE;PIAZZA XX SETTEMBRE (PENSILINA O);BOLOGNA;686523;930764;44,504304;11,345369;500
A;799;PIAZZA CAVOUR;PIAZZA CAVOUR 6;BOLOGNA;686428;929295;44,491115;11,343645;500
A;802;PIAZZA CAVOUR;PIAZZA CAVOUR 2;BOLOGNA;686473;929265;44,490833;11,3442;500
A;805;XII GIUGNO;VIALE XII GIUGNO 15/2;BOLOGNA;686710;928704;44,485726;11,346975;500
A;4202;CARRACCI STAZIONE AV;VIA CARRACCI FR 13A;BOLOGNA;686460;931066;44,507037;11,344686;500
A;4401;TIARINI;VIA TIARINI 29;BOLOGNA;686310;931245;44,508686;11,342865;500
A;8003;CASTIGLIONE;VIA CASTIGLIONE 115;BOLOGNA;686907;928125;44,480466;11,349242;500
A;8006;SCALINI;VIA DI BARBIANO 2/A;BOLOGNA;686697;927807;44,47766;11,346488;500
A;8009;BARBIANO;VIA DI BARBIANO FR 26;BOLOGNA;686472;927653;44,476333;11,343606;500
BLQ;3345;FIERA PALAZZO CONGRESSI;PIAZZA COSTITUZIONE (PENSILINA A);BOLOGNA;687785;931600;44,511496;11,361535;500
BLQ;6012;OSPEDALE MAGGIORE;VIA EMILIA PONENTE 14/F-18/B;BOLOGNA;684039;930636;44,503791;11,3141;500
C;106;PIAZZA ALDROVANDI;PIAZZA ALDROVANDI 8;BOLOGNA;687064;929576;44,493478;11,351739;500
C;331;RIGHI;VIA AUGUSTO RIGHI 3/A;BOLOGNA;686479;930168;44,498954;11,344601;500
C;334;MOLINE;VIA DELLE MOLINE 13;BOLOGNA;686652;930123;44,498505;11,346759;500
C;405;VIII AGOSTO;VIA INDIPENDENZA 59;BOLOGNA;686453;930345;44,500553;11,344338;500
C;463;MILLE;VIA DEI MILLE 12;BOLOGNA;686316;930445;44,501488;11,342652;500
C;466;MILLE;VIA DEI MILLE 19;BOLOGNA;686208;930487;44,501894;11,341309;500
C;469;AMENDOLA;VIA AMENDOLA 3;BOLOGNA;686138;930609;44,503009;11,340474;500
C;897;PIAZZA MINGHETTI;VIA FARINI 13;BOLOGNA;686569;929335;44,491438;11,345431;500
C;951;CARTOLERIA;VIA CARTOLERIA FR 16;BOLOGNA;686878;929160;44,489784;11,349251;500
C;8001;DELLE ROSE;VIA CASTIGLIONE 105;BOLOGNA;686869;928358;44,482572;11,348848;500
C;8004;DELLE ROSE;VIA CASTIGLIONE FR 107;BOLOGNA;686888;928323;44,482252;11,349074;500
D;46;PORTA SARAGOZZA - LICEO R;VIALE PEPOLI FR 56;BOLOGNA;685287;929378;44,492155;11,329336;500
D;702;PIAZZA MALPIGHI;PIAZZA MALPIGHI 8/D;BOLOGNA;685858;929612;44,494113;11,336596;500
D;711;PORTA SARAGOZZA - FRASSIN;PIAZZA DI PORTA SARAGOZZA PL 11;BOLOGNA;685407;929209;44,490604;11,330783;500
D;7003;SAN GIUSEPPE;VIA SARAGOZZA 105/C;BOLOGNA;684979;929165;44,490319;11,325389;500
D;7006;ORSONI;VIA SARAGOZZA FR 153/B;BOLOGNA;684671;929082;44,489651;11,321489;500
D;7231;CASAGLIA;VIA CASAGLIA FR 26;BOLOGNA;684173;928733;44,486639;11,315107;500
D;7234;SCUOLE CARRACCI;VIA RAVONE P.L. 3;BOLOGNA;684174;928518;44,484705;11,315043;500
FBP;8;STAZIONE CENTRALE;VIALE PIETRAMELLARA (PENSILINA M);BOLOGNA;686464;930822;44,504841;11,344648;500
FBP;2045;CA` DELL`ORBO;VIA TOSARELLI 173/2;VILLANOVA;693570;930568;44,500683;11,433867;502
FBP;24518;BUDRIO STAZIONE;VIA BATTISTI;BUDRIO;700971;934401;44,53313;11,528367;535
FBP;951003;PORTOMAGGIORE STAZIONE;;PORTOMAGGIORE;721924;953308;44,69698;11,799949;633
FBV;60514;RIALE CENTRO;VIA RISORGIMENTO 10 M PRIMA VIA IV NOVEM;RIALE;678305;928312;44,484326;11,241223;571
FBV;60546;PONTE RONCA;VIA RISORGIMENTO 275/B;PONTE RONCA;674323;930038;44,500827;11,191765;571
FBV;60556;STAZIONE VIA LUNGA;VIA PROVINCIALE EX SP 569;MONTE SAN PIETRO;672405;930882;44,508881;11,167938;558
FBV;60582;CRESPELLANO;VIA PROVINCIALE 220;CRESPELLANO;669278;931178;44,512285;11,128722;558
FBV;60585;MUFFA;VIA PROVINCIALE FR 312;MUFFA;667786;930840;44,509593;11,109853;558
A;8005;SCALINI;VIA DI BARBIANO(FR SCALINI);BOLOGNA;686809;927880;44,478288;11,347922;500
A;8012;IST. RIZZOLI - CENTRO RIC;VIA DI BARBIANO 1/10 (STRADA INTERNA IST;BOLOGNA;686245;927535;44,47533;11,340712;500
BLQ;401;SAN PIETRO;VIA INDIPENDENZA FR 4;BOLOGNA;686350;929762;44,495336;11,342833;500
BLQ;3334;FIERA A.MORO;PIAZZALE A.MORO 20 (PENSILINA A);BOLOGNA;687916;931337;44,509096;11,363086;500
C;353;BOVI CAMPEGGI QUESTURA;VIA BOVI CAMPEGGI 19;BOLOGNA;685726;930855;44,505328;11,335383;500
C;356;BOVI CAMPEGGI;VIA BOVI CAMPEGGI 4 H-G-F;BOLOGNA;685445;930920;44,505985;11,331875;500
C;401;SAN PIETRO;VIA INDIPENDENZA FR 4;BOLOGNA;686350;929762;44,495336;11,342833;500
C;404;VIII AGOSTO;VIA INDIPENDENZA 56/B;BOLOGNA;686433;930312;44,500261;11,344074;500
C;459;PIAZZA DEI MARTIRI;VIA MARCONI 69/E;BOLOGNA;686068;930363;44,500815;11,339505;500
C;803;TRIBUNALE;PIAZZA TRIBUNALI P.L. 2;BOLOGNA;686441;928971;44,488197;11,343691;500
C;806;XII GIUGNO;VIALE XII GIUGNO 16;BOLOGNA;686613;928769;44,486335;11,34578;500
C;902;PIAZZA MINGHETTI;VIA FARINI FR 13/B;BOLOGNA;686592;929347;44,49154;11,345724;500
C;954;RIALTO;VIA RIALTO 46;BOLOGNA;686842;928903;44,487481;11,348706;500
C;5208;TANARI;INGRESSO PARCHEGGIO TANARI;BOLOGNA;685220;930938;44,506205;11,329053;500
C;8003;CASTIGLIONE;VIA CASTIGLIONE 115;BOLOGNA;686907;928125;44,480466;11,349242;500
C;8007;PORTA CASTIGLIONE;VIA CASTIGLIONE 91/C;BOLOGNA;686819;928541;44,484231;11,348286;500
C;8010;BARBIANO;STRADA INTERNA IST. RIZZOLI PRESSO CANC.;BOLOGNA;686450;927633;44,476159;11,343322;500
D;452;MARCONI;VIA MARCONI 16/F;BOLOGNA;685919;929938;44,49703;11,33748;500
D;455;MARCONI;VIA MARCONI FR 22;BOLOGNA;685972;930044;44,49797;11,338184;500
D;471;STAZIONE CENTRALE;VIALE PIETRAMELLARA (PENSILINA L);BOLOGNA;686462;930813;44,504761;11,34462;500
D;706;SANT`ISAIA;VIA SANT`ISAIA 44;BOLOGNA;685513;929580;44,493914;11,332249;500
D;7007;ORSONI;VIA SARAGOZZA 157/2;BOLOGNA;684607;929074;44,489595;11,320682;500
D;7010;VILLA BENNI;VIA SARAGOZZA FR 183;BOLOGNA;684421;928989;44,488878;11,318314;500
D;7232;CASAGLIA;VIA CASAGLIA 24;BOLOGNA;684186;928750;44,486788;11,315276;500
FBP;2105;ZANOLINI;VIA ZANOLINI 40;BOLOGNA;687659;930004;44,497173;11,359371;500
FBP;24517;BUDRIO STAZIONE;VIA BATTISTI;BUDRIO;700940;934421;44,533319;11,527985;535
FBP;244100;MEZZOLARA STAZIONE;;MEZZOLARA;703928;940588;44,587941;11,567996;535
FBV;472;STAZIONE CENTRALE;VIALE PIETRAMELLARA TRA 18/3 E P.C.16877;BOLOGNA;686235;930884;44,505458;11,341792;500
FBV;6265;STAZIONE CASALECCHIO GARI;VIA DELLA STAZIONE;CASALECCHIO DI RENO;680902;928156;44,482276;11,273801;507
FBV;60525;LAVINO DI SOPRA;VIA RISORGIMENTO 286/D;ZOLA PREDOSA;676508;929020;44,491137;11,218883;571
FBV;60534;ZOLA PREDOSA;VIA RISORGIMENTO 185/A;ZOLA PREDOSA;675710;929334;44,494157;11,208961;571
FBV;60586;MUFFA;VIA PROVINCIALE 312;MUFFA;667807;930830;44,509498;11,110114;558
FBV;952002;SAVIGNANO TRATTORIA (SETA;SP569 C/O INCROCIO CON VIA DOCCIA;SAVIGNANO SUL PANARO;661862;927727;44,48294;11,034396;444
T1;202;DUE TORRI;VIA SAN VITALE 20;BOLOGNA;686751;929681;44,494503;11,347843;500
T1;208;PIAZZA DI PORTA RAVEGNANA;PIAZZA DI PORTA RAVEGNANA 2C;BOLOGNA;686660;929670;44,494428;11,346696;500
T1;905;GARGANELLI;VIA SANTO STEFANO 43;BOLOGNA;686976;929156;44,489722;11,350481;500
T1;1005;ALBERTONI;VIA MAZZINI 49;BOLOGNA;687970;928980;44,487881;11,362908;500
T1;1201;OSPEDALE MALPIGHI;VIA PALAGI FR 8;BOLOGNA;688245;929061;44,488538;11,366393;500
T1;1352;ALEMANNI;VIA MASI 4;BOLOGNA;688238;928807;44,486255;11,366212;500
T1;2004;OSPEDALE SANT`ORSOLA ALBE;VIA MASSARENTI 102;BOLOGNA;688055;929473;44,492293;11,364155;500
T2;202;DUE TORRI;VIA SAN VITALE 20;BOLOGNA;686751;929681;44,494503;11,347843;500
T2;208;PIAZZA DI PORTA RAVEGNANA;PIAZZA DI PORTA RAVEGNANA 2C;BOLOGNA;686660;929670;44,494428;11,346696;500
T2;459;PIAZZA DEI MARTIRI;VIA MARCONI 69/E;BOLOGNA;686068;930363;44,500815;11,339505;500
FBV;60598;BAZZANO STAZIONE;VIA PROVINCIALE OVEST FR 1;BAZZANO;665320;930674;44,508669;11,078795;558
FBV;60614;SAVIGNANO S/PANARO MULINO;VIA CLAUDIA 2059;MULINO;662717;928802;44,492419;11,045479;444
FBV;952001;VIGNOLA FS (SETA);VIA PLESSI C/O VIA GRAMSCI;VIGNOLA;659923;927471;44,481069;11,009949;444
T1;111;STRADA MAGGIORE;STRADA MAGGIORE 29;BOLOGNA;686949;929484;44,49268;11,35026;500
T1;117;TORLEONE;STRADA MAGGIORE 51/E;BOLOGNA;687335;929293;44,490862;11,355042;500
T1;204;SAN VITALE;VIA SAN VITALE 50;BOLOGNA;687001;929664;44,494285;11,350979;500
T1;1303;PIAZZA TRENTO TRIESTE;VIA ALBERTI 1/2;BOLOGNA;687960;928834;44,48657;11,362729;500
T1;2000;PORTA SAN VITALE (VIA MAS;VIA MASSARENTI 10;BOLOGNA;687569;929635;44,493877;11,358106;500
T2;331;RIGHI;VIA AUGUSTO RIGHI 3/A;BOLOGNA;686479;930168;44,498954;11,344601;500
T2;408;ARENA DEL SOLE;VIA INDIPENDENZA 44;BOLOGNA;686414;930205;44,499304;11,343797;500
T2;463;MILLE;VIA DEI MILLE 12;BOLOGNA;686316;930445;44,501488;11,342652;500
T2;598;PIAZZA ROOSEVELT;PIAZZA ROOSEVELT 4I;BOLOGNA;686203;929618;44,494078;11,340934;500
T2;601;UGO BASSI;VIA BASSI U. 21/I;BOLOGNA;685987;929782;44,495609;11,338278;500
T2;704;PIAZZA MALPIGHI;PIAZZA MALPIGHI 14/E;BOLOGNA;685838;929563;44,493678;11,336327;500
11;5307;PANE;VIA DE GAMA FR 13-15;BOLOGNA;684832;932551;44,520814;11,324753;500
11;5410;BERTALIA;VIA AGUCCHI 120/3;BOLOGNA;683828;932580;44,521332;11,31214;500
11;9205;ORTI;VIA ORTI FR 42;BOLOGNA;688634;927794;44,477039;11,370819;500
11;9266;MARCELLO;VIA MARCELLO 1;BOLOGNA;689118;926687;44,466955;11,376495;500
11;9269;MARCELLO;VIA MARCELLO 2/3;BOLOGNA;689075;926593;44,466121;11,375921;500
11;9272;CORELLI;VIA CORELLI FR 9;BOLOGNA;688884;925670;44,457869;11,373185;500
11;9452;CHERUBINI;VIA CAVAZZONI FR 2/G;BOLOGNA;689497;927087;44,470454;11,381402;500
11;9455;GUBELLINI;VIA BATTAGLIA 5;BOLOGNA;689525;926976;44,469448;11,381713;500
11;9462;STADIO FALCHI;VIA MARIO P.L. 8;BOLOGNA;689324;926305;44,463465;11,378943;500
11;9468;PONTICELLA;VIA SAN RUFFILLO 68-70;PONTICELLA;689310;925861;44,459475;11,378605;500
11;9471;PONTICELLA BRIZZI;VIA BRIZZI 6;PONTICELLA;689169;925648;44,457596;11,376756;500
11;600161;CAVOUR ISONZO;VLE CAVOUR 185/A;FERRARA;706586;968857;44,841405;11,612869;600
11;600164;CAVOUR GIARDINI;VIA CAVOUR 22;FERRARA;707033;968580;44,838785;11,618406;600
11;600212;CORSO MARTIRI;CSO MARTIRI DELLA LIBERTA` 31;FERRARA;707174;968413;44,837242;11,62012;600
11;600215;PIAZZA TRAVAGLIO;CSO PORTA RENO 117;FERRARA;706948;967974;44,83336;11,617085;600
11;600318;VALLELUNGA AIRONE;VIA VALLELUNGA 88;PONTELAGOSCURO1;705029;973174;44,880678;11,594933;600
11;600386;CHIESUOL DEL FOSSO;VIA BOLOGNA 717;CHIESUOL DEL FOSSO;703998;964530;44,803239;11,57842;600
11;600389;BOLOGNA LUZZASCHI;VIA BOLOGNA F505;FERRARA;705111;965405;44,810788;11,592832;600
11;600392;COLDIRETTI;VIA BOLOGNA 637;CHIESUOL DEL FOSSO;704420;964700;44,804647;11,583819;600
11;600395;BOLOGNA VENEZIANI;VIA BOLOGNA F439;FERRARA;705328;965660;44,813019;11,595676;600
11;600402;VENEZIANI LEONCAVALLO (AD;VIA V.VENEZIANI 52;FERRARA;704931;966229;44,81825;11,59089;600
11;600405;BOLOGNA C. COMM.LE IL CAS;VIA BOLOGNA 274;FERRARA;705835;966239;44,81808;11,602316;600
11;600415;BOLOGNA FORO BOARIO;VIA BOLOGNA 168;FERRARA;706280;966974;44,824561;11,608237;600
11;600418;BOLOGNA UNGARELLI;VIA BOLOGNA F126;FERRARA;706566;967367;44,828012;11,61201;600
11;600421;FIERA;;FERRARA;704516;965887;44,815294;11,585509;600
11;600424;DARSENA;VIA DARSENA;FERRARA;706639;967756;44,831489;11,613091;600
11;600431;KRASNODAR POETI;VLE KRASNODAR 215;FERRARA;705490;967042;44,825401;11,598281;600
11;600434;KRASNODAR NIEVO;VLE KRASNODAR F1;FERRARA;705310;967231;44,827152;11,596083;600
11;600437;KRASNODAR VERGA;VLE KRASNODAR 21;FERRARA;705893;966557;44,820923;11,603178;600
11;600440;VERGA KRAMER (VIGILI DEL;VIA G.VERGA F140;FERRARA;705241;967041;44,825463;11,595135;600
11;600482;MONTESUD;VIA MARCONI 63;FERRARA;705597;970703;44,858293;11,601116;600
11;600485;CARTIERE BURGO;VIA MARCONI 236;FERRARA;705631;970913;44,860171;11,601631;600
11;600492;PORTA CATENA PIAZZALE GIO;VIA PORTA CATENA 73;FERRARA;706528;969610;44,848194;11,612442;600
11;600495;PORTA CATENA PIAZZALE GIO;VIA PORTA CATENA 96;FERRARA;706548;969621;44,848287;11,612699;600
11;600498;MODENA MARCONI (BV. D`ORO;VIA MODENA 15;FERRARA;705570;969388;44,846475;11,600242;600
11;600508;VENEZIA;VIA VENEZIA 57;PONTELAGOSCURO1;706249;973561;44,883805;11,610522;600
11;600511;SAVONUZZI DE AMICIS;PLE A.SAVONUZZI 51;PONTELAGOSCURO1;705914;972804;44,877095;11,605977;600
11;600514;ROMITO;VIA G.ROMITO F34;PONTELAGOSCURO1;705697;972816;44,877265;11,603237;600
11;600521;CORSO POPOLO DE AMICIS;CSO DEL POPOLO 40;PONTELAGOSCURO1;706154;972785;44,876854;11,609004;600
11;600524;CORSO POPOLO DE AMICIS;CORSO DEL POPOLO;PONTELAGOSCURO1;706096;972656;44,875711;11,608218;600
11;600527;BENTIVOGLIO FIORINO;VIA BENTIVOGLIO 8 A;FERRARA;705871;971971;44,869616;11,605095;600
11;600537;BENTIVOGLIO PANARO;VIA BENTIVOGLIO 27;PONTELAGOSCURO;705904;971753;44,867646;11,605423;600
11;600543;CANAPA SCUOLE;VIA DELLA CANAPA F71;FERRARA;706683;970310;44,854444;11,614686;600
11;600546;CANAPA PARCO BASSANI;VIA DELLA CANAPA 47;FERRARA;706714;970137;44,852879;11,615008;600
11;600556;MARCONI RIGHI;VIA G.MARCONI F23;FERRARA;705489;969634;44,84871;11,599317;600
11;600935;STAZIONE;Piazzale della Stazione pensilina A;FERRARA;705881;968977;44,842689;11,604006;600
11;646000;S.M. MADDALENA OSPEDALE;;ROVIGO;706241;974583;44,892998;11,610836;600
110;11202;MONTECALDERARO;VIA TANARI 13472;CASTEL SAN PIETRO TERME;698417;915285;44,361905;11,488937;513
110;11205;CASE SARTI;VIA TANARI 11569;CASTEL SAN PIETRO TERME;699121;915141;44,360416;11,497708;513
110;11218;VEDRIANO CASA POPOLARE;VIA TANARI 9810;CASTEL SAN PIETRO TERME;700508;915725;44,365286;11,515322;513
110;11221;FICO;VIA TANARI 8905;CASTEL SAN PIETRO TERME;701356;916019;44,367695;11,526068;513
110;11234;CAMPORA;VIA TANARI FR 4479;CASTEL SAN PIETRO TERME;703290;916905;44,375123;11,550663;513
110;11237;PELLIZZARA;VIA TANARI ANG. CA` PRIVA;CASTEL SAN PIETRO TERME;703870;916985;44,375679;11,557967;513
110;11806;CASTEL S.PIETRO T. MARCON;VIA MARCONI FR 7/B;CASTEL SAN PIETRO TERME;706258;919660;44,399061;11,588972;513
110;11809;SCANIA ALBERTAZZI;VIA SCANIA 186;CASTEL SAN PIETRO TERME;706026;919629;44,398848;11,58605;513
110;11822;CASTEL S.PIETRO T. COLLIN;VIA MORO BV TANARI;CASTEL SAN PIETRO TERME;705524;919267;44,395735;11,579609;513
110;11825;CASTEL S.PIETRO T. COLLIN;VIA MORO BV BERLINGUER;CASTEL SAN PIETRO TERME;705697;919061;44,393833;11,581698;513
111;10050;BARCHETTA;VIA EMILIA PONENTE KM 95+210;OSTERIA GRANDE;701063;922541;44,426436;11,524917;512
111;11001;PONTE QUADERNA;VIA SAN GIORGIO FR 37;OZZANO DELL`EMILIA;699746;923142;44,432207;11,508618;512
111;11014;PALESIO;VIA SAN GIORGIO 2831;CASTEL SAN PIETRO TERME;699391;920476;44,408326;11,503138;513
111;11017;VARIGNANA CONDOTTO;VIA VARIGNANA 694;CASTEL SAN PIETRO TERME;699652;919975;44,403748;11,506221;513
111;11030;FRA` NICOLA;VIA VILLALUNGA FR 429/A;CASTEL SAN PIETRO TERME;701248;921974;44,421285;11,527019;513
111;11033;SAN NICOLO` DI VARIGNANA;VIA VILLALUNGA 21;CASTEL SAN PIETRO TERME;701394;922307;44,424239;11,52898;512
112;11802;CASTEL S.PIETRO T. ROMA;VIA ROMA 20;CASTEL SAN PIETRO TERME;706138;919909;44,401334;11,587566;513
112;11905;CASTEL S.PIETRO T. SCUOLE;VIALE TERME 30;CASTEL SAN PIETRO TERME;706292;919243;44,395301;11,589233;513
112;11918;TERME DI CASTEL S.PIETRO;PIAZZALE TERME;CASTEL SAN PIETRO TERME;706304;917967;44,383821;11,588878;513
113;11510;DUE FORNI;VIA VIARA FR 1630;CASTEL SAN PIETRO TERME;705646;917723;44,381814;11,580529;513
113;11513;SEGHERIA;VIA VIARA FR 2431;CASTEL SAN PIETRO TERME;705507;917073;44,376008;11,578529;513
113;11526;CIVICHELLA;VIA VIARA 5029;CASTEL SAN PIETRO TERME;704606;914961;44,357268;11,566401;513
113;11529;SAN MARTINO IN PEDRIOLO;VIA VIARA FR 16;CASALFIUMANESE;704276;914471;44,352954;11,562072;513
113;11802;CASTEL S.PIETRO T. ROMA;VIA ROMA 20;CASTEL SAN PIETRO TERME;706138;919909;44,401334;11,587566;513
113;11805;CASTEL S.PIETRO T. MARCON;VIA MARCONI 7/D;CASTEL SAN PIETRO TERME;706251;919670;44,399153;11,588889;513
113;11828;CASTEL S.PIETRO T. MORAND;VIA TOGLIATTI_ 48;CASTEL SAN PIETRO TERME;705163;919752;44,4002;11,575272;513
113;11831;CASTEL S.PIETRO T. BERLIN;VIA BERLINGUER_ 26;CASTEL SAN PIETRO TERME;705436;919183;44,395005;11,578472;513
113;11905;CASTEL S.PIETRO T. SCUOLE;VIALE TERME 30;CASTEL SAN PIETRO TERME;706292;919243;44,395301;11,589233;513
113;11918;TERME DI CASTEL S.PIETRO;PIAZZALE TERME;CASTEL SAN PIETRO TERME;706304;917967;44,383821;11,588878;513
113;14202;CASTEL S.PIETRO T. STAZIO;VIA GRAMSCI 838;CASTEL SAN PIETRO TERME;706915;920581;44,407156;11,597581;513
114;10046;OSTERIA GRANDE;VIA EMILIA PONENTE 6260;OSTERIA GRANDE;700473;922843;44,429316;11,517628;512
114;10049;BARCHETTA;VIA EMILIA PONENTE KM 95+230;OSTERIA GRANDE;701034;922551;44,426534;11,524557;512
114;10062;GALLO;VIA EMILIA PONENTE 3332;GALLO BOLOGNESE;703090;921552;44,416974;11,54997;513
114;10065;ERCOLANA;VIA EMILIA PONENTE 2765;CASTEL SAN PIETRO TERME;703646;921260;44,414191;11,556833;513
116;11906;CASTEL S.PIETRO T. SCUOLE;VIALE TERME FR 30;CASTEL SAN PIETRO TERME;706312;919211;44,395007;11,589472;513
116;11909;CASTEL S.PIETRO T. FONTE;VIALE TERME PL 18;CASTEL SAN PIETRO TERME;706238;918793;44,391269;11,588378;513
116;14412;MADONNINA QUERCIA;VIA MADONNINA 13;CASTEL SAN PIETRO TERME;707593;921137;44,411962;11,606309;513
116;14419;CASTEL SAN PIETRO PONTE A;VIA MADONNINA FR 3487/E;CASTEL SAN PIETRO TERME;708613;922505;44,423971;11,619657;513
116;14428;CASTEL GUELFO CHIUSA;VIA CHIUSA FR CAVA GHIAIA;CASTEL GUELFO DI BOLOGNA;710071;922330;44,421975;11,637883;513
116;14435;MEDESANO BV LARGA;VIA MEDESANO SUPERIORE 10;VIA LARGA;711396;923824;44,435024;11,655119;525
116;14451;PICCHIO;VIA PICCHIO 15;CASTEL GUELFO DI BOLOGNA;709578;924502;44,441651;11,632574;525
116;28501;CASTEL S.PIETRO T. ZONA A;VIA COVA BV FLEMING;CASTEL SAN PIETRO TERME;706133;920363;44,405419;11,587683;513
116;28508;SAN CARLO MADONNA DI POGG;VIA SAN CARLO;CASTEL GUELFO DI BOLOGNA;708071;925101;44,447474;11,613896;523
